"network","station","name","state","county","lat","lon","area.km2","date.start","date.end","station.keep","n.yrs","n.days.missing","n.days.total","n.days.noflow","prc.days.noflow","BFI.mean","BFI.max","BFI.max.mo","BFI.min","BFI.min.mo","BF.ann.mm_y","Q90.mm_d","Q7day.mm_d","Qmo.min.mm_d","Qmo.min.mo","Qann.mm_y","dQ_dt.slope"
"CANOPEX","05ME003","'BIRDTAIL CREEK NEAR BIRTLE'","MB","Canada",50.534729,-100.9524918,1096.59,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","02YC001","'TORRENT RIVER AT BRISTOL''S POOL'","NL","Canada",50.60747147,-57.15161133,639.593,"1959-08-01","2010-12-31",TRUE,52,0,18781,0,0,0.723777932263455,0.946039009067024,2,0.256926330436001,5,553.773435577168,0.6619,0.52101043956044,1.01842517394054,3,1206.79733083994,1.6735617598737
"CANOPEX","08NH066","'LARDEAU RIVER AT GERRARD'","BC","Canada",50.50999832,-117.2747192,812.401,"1950-01-01","1954-12-31",FALSE,5,0,1826,0,0,0.720845780862754,0.998803964575351,3,0.251489987348608,5,523.077142642973,0.5871,0.539888571428571,0.586011612903226,3,1168.20000978723,0.96222482909379
"CANOPEX","08NF006","'PALLISER RIVER IN LOT SL49'","BC","Canada",50.52528,-115.6191711,681.098,"1973-01-01","1994-12-31",TRUE,22,0,8035,0,0,0.705169900771802,0.995357813620906,2,0.222372698432454,5,296.053137791911,0.3032,0.261125974025974,0.330004830917874,2,688.044717083882,1.38955649791309
"CANOPEX","05MF008","'ROLLING RIVER NEAR ERICKSON'","MB","Canada",50.52331161,-99.94613647,773.025,"1972-01-01","1993-12-31",TRUE,22,0,8036,77,0.96,0.698638313628024,0.942848128616806,2,0.24436008052482,4,19.902153425771,0.0086,0.00786818181818182,0.0207967845659164,2,61.7296236042093,1.25595802480982
"CANOPEX","05PJ001","'BIRD RIVER AT OUTLET OF BIRD LAKE'","MB","Canada",50.46281052,-95.41425323,1148.23,"1960-05-01","1978-12-31",FALSE,17,0,6089,0,0,0.736543240835226,0.942455093587637,2,0.312490957151768,5,99.957415437137,0.09916,0.112598319327731,0.193928024193548,3,176.743960606455,1.22553402266342
"CANOPEX","05LL015","'BIG GRASS RIVER NEAR GLENELLA'","MB","Canada",50.50569153,-98.97028351,1043.52,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08LG032","'GUICHON CREEK BELOW QUENVILLE CREEK'","BC","Canada",50.41527939,-120.8125,800.188,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08MG008","'BIRKENHEAD RIVER AT MOUNT CURRIE'","BC","Canada",50.33889008,-122.7277832,639.134,"1952-01-01","1971-07-31",FALSE,17,0,6056,0,0,0.721486416965394,0.930755939696562,3,0.313355409748396,6,605.728336244035,0.7942,0.69842268907563,1.13877552182163,3,1202.99343875,1.20653633350023
"CANOPEX","05QE009","'STURGEON RIVER AT OUTLET OF SALVESEN LAKE'","ON","Canada",50.35224915,-94.46640778,1750.93,"1960-06-16","2010-12-31",TRUE,48,30,17379,0,0,0.768018055486912,0.988956925859666,2,0.361159666772061,5,116.298136665415,0.1396,0.159435119047619,0.214452573781743,3,199.224484741888,1.68228746744732
"CANOPEX","08MG005","'LILLOOET RIVER NEAR PEMBERTON'","BC","Canada",50.33555984,-122.7994385,2098.5,"1950-01-01","2010-12-31",TRUE,57,0,20819,0,0,0.690927566754267,0.958976773353707,2,0.334492071291637,6,932.447499991117,1.0252,0.906695238095238,1.29628378881988,2,1854.10629871854,1.4738262086494
"CANOPEX","05OJ008","'NETLEY CREEK NEAR PETERSFIELD'","MB","Canada",50.32722092,-97.04416656,855.284,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","02VA001","'TONNERRE (RIVIERE AU)'","QC","Canada",50.28250122,-64.78278351,689.625,"1950-01-01","1985-12-31",TRUE,32,0,11688,0,0,0.717245232707758,0.964892584824543,2,0.189418365350138,5,353.751077236641,0.3195,0.281667857142857,0.527873008849558,2,939.140741122788,1.53465422631282
"CANOPEX","05JG001","'SANDY CREEK NEAR CARON'","SK","Canada",50.45249939,-106.0291672,430.631,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","02WA001","'NABISIPI (RIVIERE) A 2.4 KM DE L''EMBOUCHURE'","QC","Canada",50.25305939,-62.21221924,2121.59,"1962-05-14","1988-07-16",TRUE,27,28,9589,0,0,0.732915761937873,0.940805530491406,3,0.24433152340875,5,452.101393695661,0.5131,0.463106349206349,0.722488461538462,3,958.885163993809,1.83951610266722
"CANOPEX","05JF011","'COTTONWOOD CREEK NEAR LUMSDEN'","SK","Canada",50.59056091,-104.9086075,1017.99,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NA012","'TOBY CREEK NEAR ATHALMER'","BC","Canada",50.51082993,-116.0436096,666.279,"1950-01-01","1984-12-31",FALSE,8,0,2922,0,0,0.69191470598502,0.994745289295241,2,0.250402354423473,5,265.903301693309,0.2425,0.224948214285714,0.263004867256637,2,653.143298783186,1.36187413554076
"CANOPEX","05JM010","'EKAPO CREEK NEAR MARIEVAL'","SK","Canada",50.53017044,-102.7100601,1059.36,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NA045","'COLUMBIA RIVER NEAR FAIRMONT HOT SPRINGS'","BC","Canada",50.3236084,-115.8625031,899.3,"1950-01-01","1996-08-27",TRUE,47,4,17045,0,0,0.758387267457853,0.988669399025995,1,0.234047756050988,6,188.713676454684,0.3103,0.276105775075988,0.345539121482498,3,368.945435756186,1.42143946083997
"CANOPEX","05MG001","'ARROW RIVER NEAR ARROW RIVER'","MB","Canada",50.09267044,-100.9560394,641.51,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08GA071","'ELAHO RIVER NEAR THE MOUTH'","BC","Canada",50.11943817,-123.4361115,1241.35,"1982-01-01","2010-12-31",TRUE,29,0,10592,0,0,0.674551562424358,0.919188899418809,2,0.353090366345281,5,1279.78529074882,1.0997,0.797473399014778,1.70207692307692,2,2644.22807453581,1.35007498766127
"CANOPEX","05QE008","'CEDAR RIVER BELOW WABASKANG LAKE'","ON","Canada",50.50756073,-93.25858307,1528.32,"1970-01-01","2010-12-31",TRUE,41,0,14975,0,0,0.813793949200908,0.985781856132238,3,0.566345442630953,6,170.728713077035,0.2307,0.283742857142857,0.377298347757671,3,237.398967479675,1.55327016218523
"CANOPEX","08MG003","'GREEN RIVER NEAR PEMBERTON'","BC","Canada",50.28194046,-122.851387,823.77,"1950-01-01","1951-09-30",FALSE,2,0,638,0,0,0.711292725676819,0.973056669504411,2,0.312719555260021,5,1116.74092821545,1.0803,1.05865,1.27521774193548,3,2076.1319,1.38370865531951
"CANOPEX","08NH130","'FRY CREEK BELOW CARNEY CREEK'","BC","Canada",50.08139038,-116.7847214,582.608,"1973-05-16","2010-12-31",TRUE,38,15,13759,0,0,0.686325472023783,0.997279458074601,2,0.213828339105419,5,401.941345208673,0.3307,0.294942481203007,0.34573014354067,2,1011.51694188066,1.47336507885084
"CANOPEX","08HF005","'NIMPKISH RIVER ABOVE WOSS RIVER'","BC","Canada",50.21527863,-126.609169,852.174,"1991-01-01","2010-12-31",TRUE,20,0,7305,0,0,0.714135316523409,0.934678849365473,8,0.423504287674655,11,1043.02942163222,0.9328,0.655929285714286,1.64666403225806,8,2244.50309632743,1.50209724372784
"CANOPEX","08NK018","'FORDING RIVER AT THE MOUTH'","BC","Canada",49.89416885,-114.8647232,608.419,"1970-01-01","2010-12-31",TRUE,41,0,14975,0,0,0.73649401104061,0.991271484272784,2,0.238926906716366,5,183.048464560438,0.2499,0.215048432055749,0.271831347150259,2,411.066192354354,1.61175969501651
"CANOPEX","05MH011","'WILLOW CREEK NEAR CHATER'","MB","Canada",49.85889053,-99.82611084,577.247,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08MF065","'NAHATLATCH RIVER BELOW TACHEWANA CREEK'","BC","Canada",49.95391846,-121.8627472,715.188,"1974-01-01","2010-12-31",TRUE,31,0,11322,0,0,0.711039903730097,0.929317866729328,2,0.354469400044669,5,762.82298005013,0.9665,0.810145161290323,1.41341542857143,2,1564.62260296774,1.60900513293001
"CANOPEX","05LL007","'PINE CREEK NEAR PINE CREEK STATION'","MB","Canada",50.06111145,-98.94693756,618.628,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05OJ006","'COOKS CREEK AT COOKS CREEK'","MB","Canada",50.02000046,-96.77306366,458.933,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NG051","'SKOOKUMCHUCK CREEK NEAR SKOOKUMCHUCK'","BC","Canada",49.91167068,-115.7675018,648.476,"1950-01-01","1984-12-31",TRUE,26,0,9497,0,0,0.727087485730906,0.997375790767278,2,0.231691163793297,5,203.461607025718,0.2638,0.234702747252747,0.286413469387755,2,514.163919450549,1.53002085574532
"CANOPEX","05NE003","'PIPESTONE CREEK ABOVE MOOSOMIN LAKE'","SK","Canada",50.15219116,-101.8370285,2916.1,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08LG008","'SPIUS CREEK NEAR CANFORD'","BC","Canada",50.13528061,-121.0297165,745.472,"1971-01-01","2007-12-31",TRUE,37,0,13514,0,0,0.671627672199179,0.966044271526626,9,0.269496683457831,5,148.37990114664,0.11573,0.0866795366795367,0.156013603603604,9,428.034361453511,1.03970211120486
"CANOPEX","08NJ014","'SLOCAN RIVER AT SLOCAN CITY'","BC","Canada",49.76889038,-117.4730606,1812.86,"1950-01-01","1968-12-31",FALSE,19,0,6940,0,0,0.737002441323503,0.993549928755945,2,0.25329385769195,6,465.352335317115,0.6815,0.628872932330827,0.714981494057725,3,959.219190228364,1.49017822600343
"CANOPEX","02YG001","'MAIN RIVER AT PARADISE POOL'","NL","Canada",49.81066895,-57.15942001,635.982,"1986-01-01","2010-12-31",TRUE,25,0,9131,0,0,0.696418123262324,0.917450007342057,2,0.236931197385871,5,528.643536923426,0.591,0.409906285714286,1.24213300283286,2,1405.48739207932,1.41589539159172
"CANOPEX","05AH050","'BOXELDER CREEK AT HARGRAVE''S RANCH'","SK","Canada",50.01197815,-109.9870071,1140.59,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05MH006","'LITTLE SOURIS RIVER NEAR BRANDON'","MB","Canada",49.7321701,-99.84886169,618.245,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05JE002","'MOOSE JAW RIVER NEAR LANG'","SK","Canada",49.93082809,-104.4824982,832.178,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05SA004","'BROKENHEAD RIVER NEAR VIVIAN'","MB","Canada",49.88528061,-96.36582947,606.586,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05OF011","'BOYNE RIVER NEAR ROSEISLE'","MB","Canada",49.54528046,-98.41443634,625.665,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05HD036","'SWIFT CURRENT CREEK BELOW ROCK CREEK'","SK","Canada",49.84444046,-108.4794388,1423.23,"1979-01-01","2010-12-31",TRUE,32,0,11688,468,4,0.647688473267875,0.890298817251667,1,0.359942542730615,3,6.08901579674392,0.0018,0.00115580357142857,0.0109776209677419,8,20.3257801438053,1.31091287102278
"CANOPEX","08NG046","'ST. MARY RIVER NEAR MARYSVILLE'","BC","Canada",49.60805893,-116.1686096,1475.72,"1950-01-01","1994-12-31",TRUE,45,0,16436,0,0,0.70935163021945,0.989312127990639,1,0.199156233666336,5,330.035278153987,0.3566,0.329370158730159,0.398048151062156,2,868.104061563074,1.600991426571
"CANOPEX","08NK020","'MICHEL CREEK BELOW NATAL'","BC","Canada",49.73028183,-114.8566666,631.305,"1970-01-01","1994-12-31",TRUE,25,0,9131,0,0,0.720739736537843,0.978637669641522,2,0.176719153547147,5,191.111023597548,0.2176,0.176042285714286,0.25638597733711,2,538.793907365439,1.44542823383669
"CANOPEX","05NF013","'GAINSBOROUGH CREEK NEAR STORTHOAKS'","SK","Canada",49.41416931,-101.5266724,718.619,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NN022","'WEST KETTLE RIVER BELOW CARMI CREEK'","BC","Canada",49.48416901,-119.1083298,1191.41,"1973-10-01","1996-04-16",TRUE,23,14,7883,0,0,0.688395354875189,0.980971756449534,1,0.217006269965446,5,76.8411219357072,0.04768,0.0486372670807453,0.0809372990353698,2,256.439157327837,1.21255140528547
"CANOPEX","11AB076","'BATTLE CREEK ABOVE CYPRESS LAKE WEST INFLOW CANAL'","SK","Canada",49.42889023,-109.6838913,622.16,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05NG010","'OAK CREEK NEAR STOCKTON'","MB","Canada",49.56193924,-99.51186371,302.374,"1974-01-01","1996-12-31",TRUE,23,0,8401,1819,21.65,0.528545710932455,0.703129290482325,12,0.319152544466411,4,8.96074911179209,0,0.000295652173913043,0.00121388499298738,1,57.8671911036789,0.979279639961078
"CANOPEX","02YM001","'INDIAN BROOK AT INDIAN FALLS'","NL","Canada",49.51194,-56.11249924,959.195,"1955-01-01","1996-04-19",TRUE,42,11,15096,0,0,0.713367961886286,0.906151724496258,2,0.305314947392605,5,284.931081655075,0.3675,0.297495238095238,0.741113690007868,8,637.794713748098,1.47100791621592
"CANOPEX","08MF068","'COQUIHALLA RIVER ABOVE ALEXANDER CREEK'","BC","Canada",49.36943817,-121.3888931,625.097,"1987-01-01","2010-12-31",TRUE,21,0,7669,0,0,0.705843526692182,0.94959770358735,9,0.449910384759598,5,755.960573963504,0.8694,0.671695918367347,1.19972079365079,9,1524.26908352638,1.74304190542144
"CANOPEX","08NL024","'TULAMEEN RIVER AT PRINCETON'","BC","Canada",49.45750046,-120.5180588,1793.99,"1950-08-03","2010-12-31",TRUE,59,2,21337,0,0,0.690923121103439,0.961754638765157,9,0.220526216154159,5,125.888242896651,0.1103,0.0948484261501211,0.174043163841808,9,381.414408454417,1.20530327065966
"CANOPEX","05MH004","'CYPRESS RIVER NEAR CYPRESS RIVER'","MB","Canada",49.59194183,-99.03333282,1414.92,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05NG012","'ELGIN CREEK NEAR SOURIS'","MB","Canada",49.59024811,-100.2356873,374.308,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NH034","'MOYIE RIVER AT MOYIE'","BC","Canada",49.2583313,-115.8499985,723.518,"1950-01-01","1970-09-30",TRUE,21,0,7578,0,0,0.703157976122385,0.967288605252735,9,0.149605022074479,5,119.191551583534,0.1089,0.0967761904761905,0.157692222222222,9,396.481208640087,1.22372766109744
"CANOPEX","02YL001","'UPPER HUMBER RIVER NEAR REIDVILLE'","NL","Canada",49.24291992,-57.36024857,2115.79,"1953-01-01","2010-12-31",TRUE,58,0,21184,0,0,0.692593788027646,0.9034679232392,2,0.275682747082593,5,482.36068953215,0.5145,0.343704926108374,1.19447490842491,2,1180.26589398762,1.46315283115266
"CANOPEX","05NF006","'LIGHTNING CREEK NEAR CARNDUFF'","SK","Canada",49.22106171,-101.7189713,1021.31,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05NF008","'GRAHAM CREEK NEAR MELITA'","MB","Canada",49.26261139,-100.9980774,591.773,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05OF014","'SHANNON CREEK NEAR MORRIS'","MB","Canada",49.35483932,-97.42247009,692.87,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","11AA026","'SAGE CREEK AT Q RANCH NEAR WILDHORSE'","AB","Canada",49.10771942,-110.223671,486.978,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05OC016","'DEADHORSE CREEK NEAR ROSENFELD'","MB","Canada",49.25080872,-97.54981232,943.829,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NN002","'GRANBY RIVER AT GRAND FORKS'","BC","Canada",49.04417038,-118.4386063,2032.83,"1967-01-01","2010-12-31",TRUE,44,0,16071,0,0,0.668608407037289,0.939461331816637,1,0.220911680065852,4,144.905207823794,0.0854,0.081799025974026,0.188361893939394,9,473.264943242156,1.29347197998019
"CANOPEX","08PA001","'SKAGIT RIVER NEAR HOPE'","BC","Canada",49.04721832,-121.0958328,946.462,"1950-01-01","1955-09-30",FALSE,6,0,2099,0,0,0.717655190886284,0.948139334178283,9,0.301381026228582,5,546.379673982937,0.6463,0.605716666666667,1.08706333333333,9,1177.98299291913,1.14826196028507
"CANOPEX","11AB006","'LODGE CREEK AT INTERNATIONAL BOUNDARY'","SK","Canada",49.01667023,-109.75,1992.35,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NP001","'FLATHEAD RIVER AT FLATHEAD'","MT","Canada",49.00056076,-114.476387,1125.71,"1952-01-01","2010-12-31",TRUE,50,0,18263,0,0,0.723388623950885,0.966582679799512,1,0.177239628139187,5,257.750353002065,0.29336,0.245859714285714,0.37719957537155,2,710.952162110403,1.58630467763623
"CANOPEX","02YR003","'INDIAN BAY BROOK NEAR NORTHWEST ARM'","NL","Canada",49.04217148,-53.88566971,565.99,"1981-01-01","2010-12-31",TRUE,30,0,10957,0,0,0.709624605591046,0.919508896462377,8,0.44544867972878,4,413.004506115677,0.5236,0.379308571428571,0.820758279569892,8,766.667683057851,1.21336270143357
"CANOPEX","11AE009","'ROCK CREEK BELOW HORSE CREEK NEAR INTERNATIONAL BOUNDARY'","MT","Canada",48.96944046,-106.8388901,839.275,"1979-01-01","2010-12-31",TRUE,31,0,11323,2346,20.72,0.52152243521199,0.814374149766813,12,0.172849192969591,3,1.59000375290135,0,5.99078341013825e-06,0.000807284079084287,1,14.3308760789512,0.881070816451543
"CANOPEX","01BH005","'DARTMOUTH (RIVIERE) EN AMONT DU RUISSEAU DU PAS DE DAME'","QC","Canada",48.97972107,-64.6986084,629.436,"1970-01-01","2004-09-30",TRUE,35,0,12692,0,0,0.714665146189778,0.932291178029147,1,0.164587452678585,5,219.036630572333,0.2073,0.182056734693878,0.396604448938322,2,748.784618603886,1.70111191191714
"CANOPEX","02QC001","'MADELEINE (RIVIERE) A RIVIERE-LA-MADELEINE'","QC","Canada",49.20278168,-65.29556274,1222.93,"1955-01-01","1995-12-31",TRUE,40,13,14610,0,0,0.733336780244608,0.952163679585536,2,0.170157841903887,5,284.94457394753,0.308,0.255852142857143,0.445831693548387,3,735.602998786089,1.66666188077508
"CANOPEX","04JC003","'SHEKAK RIVER AT HIGHWAY NO. 11'","ON","Canada",49.75556183,-84.40666962,3207.44,"1951-01-01","1986-12-31",TRUE,36,0,13149,0,0,0.7407735789695,0.998364535000039,2,0.2322784889782,5,161.143615248668,0.2136,0.178429761904762,0.242843369175627,3,355.070292035398,1.71941360884832
"CANOPEX","02YK004","'HINDS BROOK NEAR GRAND LAKE'","NL","Canada",49.07249832,-57.17943954,527.25,"1956-10-01","1979-12-31",TRUE,23,0,8127,49,0.6,0.712701916239624,0.936186490516816,8,0.290450206093784,5,486.863847904734,0.6768,0.535780745341615,1.16446979472141,8,982.490162860489,1.60712228204447
"CANOPEX","02RC011","'PERIBONCA (PETITE RIVIERE)'","QC","Canada",48.81417084,-72.0477829,982.626,"1974-10-16","2010-12-31",TRUE,36,15,12876,0,0,0.73973824255327,0.989534429465246,2,0.36321289796011,4,286.053499242881,0.3781,0.327840079365079,0.449315267947422,2,608.189366057954,2.02663387019757
"CANOPEX","02RF006","'CHAMOUCHOUANE (RIVIERE) EN AVAL DU PONT DE LA ROUTE NO 167'","QC","Canada",49.25667191,-73.70832825,4345.11,"1962-08-02","1992-12-31",TRUE,31,1,11111,0,0,0.764991107596972,0.997655021103524,2,0.244836151467165,5,352.964253581912,0.4931,0.440687557603687,0.489810322580645,3,607.04969023363,1.66338421444515
"CANOPEX","02BA002","'STEEL RIVER NEAR TERRACE BAY'","ON","Canada",48.77777863,-86.88443756,1240.29,"1970-01-01","1994-10-18",TRUE,25,13,9070,0,0,0.726034284744977,0.994925916226191,2,0.230995263445815,5,188.841094805904,0.2034,0.195446857142857,0.261048,3,394.429166842732,1.82929916867955
"CANOPEX","01BH002","'YORK (RIVIERE) A SUNNY BANK'","QC","Canada",48.8341713,-64.625,1020.18,"1950-01-01","1981-09-30",TRUE,32,0,11596,0,0,0.720754411350532,0.933275367200393,2,0.163407490348536,5,250.026849647332,0.2354,0.186977678571429,0.444430530973451,2,694.65070960516,1.49562318508055
"CANOPEX","02QB011","'CAP CHAT (RIVIERE) A CAP-CHAT'","QC","Canada",49.05638885,-66.67221832,753.843,"1967-01-01","1995-12-31",TRUE,29,0,10592,0,0,0.733443658618134,0.964143766071487,1,0.20334117162174,5,306.921374815764,0.3645,0.29268275862069,0.553189321468298,1,820.694777541998,1.88115397727214
"CANOPEX","02BB002","'BLACK RIVER NEAR MARATHON'","ON","Canada",48.68888855,-86.21250153,2165.72,"1968-01-01","1990-12-31",TRUE,23,0,8401,0,0,0.725296733174854,0.998356089283579,2,0.329686446934854,5,161.89596606737,0.166,0.150109316770186,0.207054923076923,2,386.938550889632,1.71153758991463
"CANOPEX","02SC002","'PORTNEUF (RIVIERE) EN AMONT DES CHUTES PHILIAS'","QC","Canada",48.66167068,-69.16693878,2425.42,"1974-01-01","1993-12-31",FALSE,19,0,6940,0,0,0.752017443369314,0.98161141957999,2,0.18058660005939,5,391.587109227797,0.4809,0.404442105263158,0.56131322160149,2,833.200872836421,1.64373165930358
"CANOPEX","02YJ001","'HARRYS RIVER BELOW HIGHWAY BRIDGE'","NL","Canada",48.57582855,-58.36264038,628.28,"1968-03-08","2010-12-31",TRUE,43,7,15646,0,0,0.726895330013171,0.881581915416962,7,0.383832712872685,5,653.491567778361,0.9585,0.702750166112957,1.93966301575394,7,1317.54404917764,1.33452174013285
"CANOPEX","08HA010","'SAN JUAN RIVER NEAR PORT RENFREW'","BC","Canada",48.57611084,-124.3111115,584.995,"1959-10-01","2010-12-31",TRUE,44,0,15798,0,0,0.693247440685091,0.958666063559815,8,0.404478352162238,11,907.579763394012,0.35548,0.313889285714286,0.728671867966992,8,2628.71740306367,1.50228184245699
"CANOPEX","01BG005","'CASCAPEDIA (RIVIERE) EN AVAL DU RUISSEAU BERRY'","QC","Canada",48.62833023,-66.1680603,1672.43,"1979-01-01","2010-12-31",TRUE,30,0,10957,0,0,0.734164555731514,0.975904311013309,2,0.206889222580004,5,345.727265090377,0.4133,0.352918571428571,0.494959504132231,2,811.646656115703,2.05293004972229
"CANOPEX","01BH007","'GRANDE-RIVIERE OUEST (LA)'","QC","Canada",48.47777939,-64.52861023,543.107,"1972-10-01","1996-12-31",TRUE,23,0,8127,0,0,0.714086354164058,0.965747466044509,2,0.228839669224795,5,257.470906706333,0.2545,0.209369565217391,0.385474396135266,2,766.108698309179,1.71566234695385
"CANOPEX","04JA002","'KABINAKAGAMI RIVER AT HIGHWAY NO. 11'","ON","Canada",49.74417114,-84.10360718,3033.31,"1951-01-01","1986-12-31",TRUE,36,0,13149,0,0,0.752783889282498,0.998714501565364,2,0.222207073429403,5,256.727804465239,0.3105,0.299334523809524,0.373286738351254,3,499.611180113078,1.64193885247228
"CANOPEX","01BD008","'MATAPEDIA (RIVIERE) PRES DE AMQUI'","QC","Canada",48.4916687,-67.44999695,557.344,"1982-10-01","2007-09-30",TRUE,25,11,8766,0,0,0.706475708531458,0.963336280990857,2,0.221320450090157,5,260.144324669413,0.3153,0.232581142857143,0.534138194444444,9,612.317518074688,1.39242047709643
"CANOPEX","02YO008","'GREAT RATTLING BROOK ABOVE TOTE RIVER CONFLUENCE'","NL","Canada",48.8266716,-55.52869034,785.406,"1984-01-01","2010-12-31",TRUE,27,0,9862,0,0,0.695903389374759,0.863224733484874,7,0.387118500931267,4,349.235374456893,0.3531,0.2192,0.96962962962963,7,884.301341148488,1.38852330368883
"CANOPEX","02RF009","'SAUMONS (RIVIERE AUX) PRES DE L''EMBOUCHURE'","QC","Canada",48.68360901,-72.51389313,773.914,"1984-01-01","2010-12-31",FALSE,19,0,6939,0,0,0.741132715576174,0.970647075274753,2,0.329090341627182,4,151.579390914554,0.1998,0.185983458646617,0.259113246268657,2,344.891313000786,1.92240476607824
"CANOPEX","02RH047","'SAINTE-MARGUERITE NORD-EST(RIVIERE) PRES DE LA RIV. STE.MARGUERITE-1'","QC","Canada",48.26721954,-69.90778351,1123.35,"1977-01-01","2001-09-30",TRUE,22,14,7943,0,0,0.733542875522819,0.987042320811571,2,0.210487697532913,5,374.694531140594,0.4138,0.367308441558442,0.520591935483871,3,842.850750543223,2.00339982775295
"CANOPEX","02YQ001","'GANDER RIVER AT BIG CHUTE'","NL","Canada",49.01628113,-54.85066986,4458.64,"1950-01-01","2010-12-31",TRUE,61,0,22280,0,0,0.710350646272786,0.891773426795215,8,0.474727774963461,5,439.197188491797,0.5523,0.435637236533958,1.04700412480169,8,855.33307209975,1.44312283995673
"CANOPEX","01BG008","'CASCAPEDIA (PETITE RIVIERE) A SAINT-EGAR'","QC","Canada",48.23083115,-65.73500061,1363.37,"1982-01-01","2001-09-30",TRUE,20,0,7213,0,0,0.731934049884902,0.982598972688094,2,0.226014630813592,5,296.86296970796,0.3739,0.317677142857143,0.475753097345133,2,695.873446988822,1.74323582389392
"CANOPEX","02YS001","'TERRA NOVA RIVER AT EIGHT MILE BRIDGES'","NL","Canada",48.44166946,-54.37250137,1172.46,"1955-01-01","1984-12-31",TRUE,29,0,10593,0,0,0.720201409779507,0.861391485604797,7,0.501437071739,5,526.724532893753,0.7052,0.53728275862069,1.32001045606229,7,988.054079865433,1.43228500692173
